Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
1188	-36.60734	-60.24352	23.63618	0.000237576	0.0172259	0.00146827	0.0127347	0.0217663	0.0239037	0.00387394	0.000712127	0.0275552	0.0130951	0.00977369	0.00474928	0.0126979	0.0017295	0.00154564	0.00940741	0.0118002	0.00168149	0.00154376	0.00560625	0.0106769	0.00331023	0.00607421	0.112728	1.53236	1.86401	0.1359897	0.161724	0.411261	0.757899	1.31944	2.43155	6.18338	1.317334	0.07295542	0.04413873	0.00116935	0.0847859	0.00722683	0.0626804	0.107134	0.117654	0.0190676	0.00350509	0.135627	0.0644541	0.0481062	0.023376	0.0624991	0.00851259	0.00760766	0.0463033	0.0580808	0.00827631	0.0075984	0.027594	0.0525515	0.016293	0.0298973	0.0893053	0.910695	0.0893053	0.2031692
1224	-30.34023	-54.52159	24.18136	0.0495961	0.0419491	0.0553339	0.0118252	0.0840409	0.0334271	0.0339027	0.0368873	0.0162673	0.0926035	0.0321458	0.0639381	0.0913634	0.00845846	0.162267	0.0585206	0.0313464	0.00267018	0.0562	0.00352841	0.00372329	0.00444924	0.113847	0.293828	1.4237	1.798107	0.2018931	0.814719	0.904895	0.969303	1.03167	1.1051	1.22742	0.1481656	0.1122809	0.1238298	0.0455725	0.0385458	0.0508447	0.0108659	0.0772228	0.0307153	0.0311523	0.0338947	0.0149476	0.0850907	0.0295379	0.0587509	0.0839512	0.00777224	0.149102	0.053773	0.0288033	0.00245355	0.0516406	0.00324216	0.00342123	0.00408828	0.104611	0.136948	0.863052	0.1369476	1.088291
1260	-37.45887	-56.69777	19.2389	0.170848	0.124473	0.0179317	0.0145629	0.0167753	0.0112115	0.00515124	0.0272908	0.0264792	0.24744	0.153517	0.171204	0.148838	0.201391	0.0171523	0.0495398	0.0425323	0.00256553	0.0867949	0.0084752	0.115103	0.101481	0.326773	0.513589	1.29185	0.8634047	1.136595	0.12507	0.36281	0.728833	1.37206	2.75626	7.99551	1.503174	1.316411	0.2385371	0.081842	0.0596271	0.0085899	0.00697612	0.00803594	0.00537068	0.00246762	0.0130732	0.0126845	0.118533	0.07354	0.0820128	0.0712984	0.0964732	0.00821657	0.0237313	0.0203744	0.00122898	0.0415778	0.00405992	0.0551385	0.0486128	0.156536	0.665155	0.334845	0.6651546	2.087532
1296	-40.92535	-55.81071	14.88537	0.0970662	0.0974326	0.00988712	0.0198789	0.127836	0.0226143	0.0588166	0.0523131	0.00110744	0.0477485	0.118868	0.00519788	0.117024	0.18137	0.284654	0.00439563	0.0509045	0.0646425	0.157949	0.00739868	0.0912361	0.119325	0.0285619	1.25162	0.84903	0.1772765	1.822724	0.0293341	0.178869	0.584527	1.71079	5.5907	34.09	2.551712	10.28181	0.8845042	0.0549568	0.0551642	0.00559788	0.011255	0.072378	0.0128037	0.0333007	0.0296186	0.000627007	0.0270342	0.0673003	0.00294293	0.0662566	0.102688	0.161165	0.00248871	0.028821	0.0365992	0.0894274	0.00418898	0.0516559	0.0675593	0.0161711	0.882438	0.117562	0.8824376	1.766227
1332	-37.53539	-55.15843	17.62304	0.0739457	0.159016	0.126465	0.00225077	0.00505432	0.0330132	0.0407302	0.00780765	0.0316708	0.204551	0.0479471	0.110318	0.166471	0.0802497	0.217651	0.00236226	0.00380914	0.0361748	0.0934009	0.214769	0.0949522	0.00252978	0.00141363	1.10683	0.935901	0.1829324	1.817068	0.883105	0.941174	0.981263	1.01909	1.0625	1.13237	0.08988551	9.933002	0.7095819	0.0420971	0.0905271	0.071996	0.00128136	0.00287741	0.0187943	0.0231876	0.00444487	0.0180301	0.11645	0.0272962	0.0628037	0.0947712	0.0456859	0.123908	0.00134483	0.00216853	0.0205942	0.0531728	0.122268	0.054056	0.0014402	0.000804773	0.856241	0.143759	0.8562413	1.756552
1368	-42.5184	-59.95791	17.43951	0.189084	0.0257175	0.118418	0.108851	0.28744	0.0316923	0.0193696	0.00515907	0.123535	0.131701	0.100941	0.0650281	0.0433151	0.0388039	0.0815942	0.000370339	0.0110145	0.0797005	0.0151584	0.114898	0.0244832	0.0140406	0.0116745	0.512992	1.2922	0.1295632	1.870437	0.391458	0.632924	0.867013	1.15339	1.57997	2.55455	0.678149	14.43648	0.2381939	0.115155	0.0156624	0.0721188	0.0662922	0.175056	0.0193011	0.0117964	0.00314196	0.0752348	0.0802084	0.0614745	0.0396032	0.0263796	0.0236323	0.0496923	0.000225543	0.00670804	0.0485389	0.00923175	0.0699751	0.0149107	0.00855095	0.00710995	0.787526	0.212474	0.7875261	1.64199
1404	-38.26682	-54.91182	16.645	0.0938365	0.134171	0.00118093	0.0371799	0.0661122	0.0684911	0.00322865	0.0617372	0.0147077	0.0848392	0.19764	0.00200659	0.0853504	0.0277611	0.0198068	0.0431251	0.0186279	0.136476	0.141233	0.147053	0.0426278	0.00800974	0.0223224	1.66555	0.600668	0.2255971	1.774403	0.26141	0.519789	0.815348	1.22647	1.92386	3.8254	0.9701154	7.865362	1.663701	0.0643808	0.0920538	0.000810232	0.025509	0.0453593	0.0469914	0.00221516	0.0423576	0.0100909	0.0582078	0.1356	0.00137671	0.0585585	0.0190467	0.0135894	0.0295879	0.0127805	0.0936354	0.0968994	0.100892	0.0292468	0.00549544	0.0153153	0.113688	0.886312	0.1136878	1.457524
1440	-45.91027	-60.96983	15.05956	0.0227211	0.00058226	0.0425145	0.025467	0.0751909	0.0200133	0.04355	0.0214522	0.00722973	0.0179786	0.0142144	0.00817031	0.0200954	0.00276454	0.212893	0.00151849	0.0462491	0.00566746	0.00346279	0.0278887	0.0118067	0.0152258	0.049688	2.05187	0.368878	0.3249475	1.675053	0.0135161	0.122578	0.519519	1.92486	8.1581	73.986	3.111998	5.154841	3.337474	0.0326291	0.000836166	0.0610537	0.0365724	0.107979	0.0287406	0.0625408	0.0308069	0.0103824	0.0258185	0.0204128	0.0117331	0.0288585	0.00397007	0.30573	0.00218066	0.066417	0.00813888	0.00497282	0.0400501	0.0169553	0.0218654	0.0713555	0.368556	0.631444	0.3685558	0.6963447
1476	-34.06719	-54.89924	20.83204	0.0162914	0.125953	0.0125812	0.0415052	0.127135	0.0319674	0.016439	0.0341098	0.0289848	0.00832135	0.104034	0.208305	0.172602	0.00619101	0.0324988	0.0675816	0.057653	0.0289774	0.0264808	0.0597392	0.0159666	0.0326331	0.0304241	1.01253	0.992482	0.9796631	1.020337	0.463559	0.68732	0.889604	1.1241	1.45493	2.15722	0.5559106	1.041518	0.6121201	0.0126646	0.0979131	0.00978032	0.0322652	0.098832	0.0248508	0.0127793	0.0265162	0.0225322	0.00646884	0.0808737	0.161932	0.134177	0.00481276	0.0252639	0.0525365	0.0448182	0.0225264	0.0205856	0.04644	0.0124121	0.0253683	0.023651	0.737454	0.262546	0.7374543	1.286375
1512	-38.63239	-53.57976	14.94737	0.179935	0.0751286	0.00420812	0.0124205	0.101433	0.219793	0.281117	0.00326074	0.00448977	0.141832	0.0534172	0.105847	0.337874	0.000460975	0.271808	0.383622	0.287047	0.0800815	0.103294	0.132651	0.318179	0.016623	0.302081	1.86288	0.482272	0.4368312	1.563169	0.633431	0.800365	0.932884	1.07194	1.24943	1.5787	0.3301568	3.578427	2.317631	0.052665	0.0219892	0.00123167	0.00363533	0.0296883	0.0643308	0.0822797	0.00095438	0.0013141	0.0415124	0.0156346	0.0309802	0.0988918	0.000134922	0.0795551	0.112282	0.0840154	0.0234389	0.0302329	0.0388253	0.0931273	0.00486534	0.0884155	0.737865	0.262135	0.737865	3.416604
1548	-41.83746	-56.23658	14.39913	0.143241	0.0615668	0.0116617	0.179977	0.10843	0.0117912	0.0116978	0.087595	0.000535571	0.0220867	0.0569913	0.121323	0.176803	0.0735896	0.116248	0.100598	0.0591678	0.223479	0.00557451	0.0717077	0.192614	0.0323404	0.253537	2.18779	0.287323	0.2971595	1.70284	0.132224	0.372786	0.735027	1.36049	2.6825	7.56295	1.462957	5.730391	4.568642	0.0674851	0.029006	0.00549418	0.0847924	0.0510847	0.00555519	0.0055112	0.0412686	0.000252323	0.0104057	0.0268503	0.0571591	0.0832972	0.0346702	0.0547679	0.0473948	0.0278757	0.105288	0.00262632	0.0337836	0.0907463	0.0152365	0.119449	0.698589	0.301411	0.6985892	2.122557
1584	-37.77207	-54.19669	16.42462	0.109871	0.0351496	0.00294306	0.121993	0.059084	0.192315	0.0538991	0.306609	0.0111716	0.121423	0.0673768	0.0680737	0.0469218	0.0501387	0.00253252	0.148659	0.0415689	0.211126	0.019679	0.0420397	0.118351	0.0921072	0.195501	1.32261	0.806434	0.1477135	1.852286	0.912986	0.956573	0.986244	1.01395	1.0454	1.09531	0.06582423	12.53972	0.9840446	0.051862	0.0165915	0.0013892	0.0575835	0.0278891	0.0907774	0.0254417	0.144727	0.00527327	0.0573145	0.0318035	0.0321325	0.0221482	0.0236667	0.00119541	0.0701706	0.0196215	0.0996566	0.00928896	0.0198438	0.0558648	0.0434769	0.0922815	0.179868	0.820132	0.1798684	2.118533
1620	-46.39021	-58.58846	12.19825	0.0158287	0.00366496	0.0116004	0.0307607	0.0164936	0.0765277	0.0644977	0.0824234	0.00215973	0.216908	0.0281652	0.0368566	0.0109419	0.0975449	0.0618507	0.114937	0.00324974	0.0331841	0.0398568	0.0181029	0.145542	0.047142	0.00578281	2.36072	0.183565	0.2485344	1.751466	0.00442008	0.0710673	0.43827	2.2817	14.0712	226.24	3.920189	7.047176	7.716245	0.0135983	0.00314853	0.00996582	0.0264263	0.0141695	0.0657443	0.0554094	0.0708092	0.0018554	0.186344	0.0241965	0.0316632	0.00940005	0.0837999	0.0531354	0.0987413	0.00279182	0.0285081	0.0342406	0.015552	0.125034	0.0404993	0.00496796	0.95808	0.04192	0.95808	1.164021
1656	-40.71423	-59.20317	18.48893	0.0490584	0.0184268	0.00502593	0.0823512	0.104702	0.0112976	0.00595928	0.00735299	0.0107892	0.0712609	0.0309821	0.0192168	0.0767103	0.00454994	0.0124821	0.156096	0.00420588	0.00922962	0.00880307	0.0158765	0.0107419	0.032563	0.0397836	1.55366	0.667803	0.72707	1.27293	0.0595666	0.252677	0.651046	1.53599	3.95762	16.7879	2.039532	1.750767	1.395917	0.0622992	0.0234002	0.00638243	0.104578	0.132961	0.0143467	0.00756768	0.00933755	0.0137012	0.0904941	0.0393441	0.0244034	0.0974144	0.00577796	0.015851	0.198226	0.00534104	0.0117207	0.011179	0.0201615	0.0136411	0.0413517	0.0505212	0.946914	0.053086	0.946914	0.7874644
1692	-39.21452	-59.07332	19.8588	0.112779	0.0107079	0.0191806	0.116102	0.0818749	0.011605	0.0811135	0.0306456	0.0230455	0.186629	0.0615082	0.0575425	0.0168479	0.00547044	0.1135	0.165811	0.0293414	0.232937	0.019486	0.0353627	0.0388897	0.0267227	0.0297591	0.527083	1.28375	0.6144638	1.385536	0.222552	0.480552	0.795626	1.25687	2.08094	4.49334	1.08648	2.25487	0.2463483	0.0748436	0.00710607	0.0127289	0.077049	0.0543347	0.0077014	0.0538294	0.0203374	0.0152937	0.123853	0.0408187	0.038187	0.0111808	0.00363035	0.0753223	0.110037	0.0194718	0.154584	0.0129315	0.0234678	0.0258084	0.017734	0.0197491	0.855271	0.144729	0.855271	1.506862
1728	-40.92299	-60.40656	19.48357	0.0452859	0.000512708	0.000822002	0.106431	0.0473844	0.00606452	0.0444025	0.00650311	0.0280062	0.0902409	0.1106	0.000909294	0.0203909	0.00891339	0.0160983	0.0473702	0.0458813	0.0387982	0.011531	0.0239684	0.139224	0.00383634	0.0252077	1.2903	0.825819	0.5433494	1.456651	0.294499	0.550898	0.830269	1.20443	1.81522	3.39559	0.8839359	2.680873	0.9374696	0.0521497	0.000590417	0.00094659	0.122562	0.0545663	0.0069837	0.0511325	0.00748877	0.032251	0.103918	0.127363	0.00104711	0.0234815	0.0102644	0.0185383	0.05455	0.0528354	0.0446787	0.0132787	0.0276012	0.160326	0.0044178	0.0290283	0.924963	0.075037	0.924963	0.8683822
1764	-33.24488	-55.9541	22.70922	0.0544326	0.0058865	0.0119442	0.0399239	0.0130873	0.00604934	0.0329985	0.00721533	0.00454747	0.0207803	0.0601454	0.0965629	0.0703002	0.00130913	0.0217347	0.0162777	0.101791	0.0203309	0.00617161	0.0840682	0.0588412	0.0477244	0.00382375	0.721212	1.16727	1.892461	0.1075388	0.12985	0.369507	0.733004	1.36425	2.70631	7.70122	1.476057	0.05682485	0.3707161	0.0692574	0.0074897	0.0151972	0.0507972	0.0166516	0.00769689	0.0419857	0.00918044	0.00578598	0.0264398	0.0765261	0.122862	0.0894465	0.00166567	0.0276542	0.020711	0.129514	0.025868	0.00785245	0.106964	0.0748666	0.0607222	0.00486515	0.574671	0.425329	0.574671	0.7859465
1800	-29.66795	-54.35085	24.6829	0.0467588	0.0814295	0.021044	0.0274149	0.00201226	0.0150126	0.00936457	0.0134667	0.00199711	0.0384517	0.0753467	0.0361446	0.0195487	0.000687489	0.00111809	0.028583	0.0137612	0.0423924	0.0089836	0.0291036	0.00957341	0.00942253	0.0714253	0.119527	1.52828	1.850899	0.1491011	0.49435	0.709218	0.898351	1.11315	1.41	2.02286	0.50941	0.08055604	0.04692584	0.077538	0.135031	0.0348963	0.0454609	0.00333685	0.0248948	0.0155289	0.0223312	0.00331171	0.0637629	0.124944	0.059937	0.0324168	0.00114003	0.00185408	0.047398	0.0228196	0.0702975	0.0148971	0.0482613	0.0158752	0.015625	0.118442	0.694748	0.305252	0.6947479	0.6030429
1836	-28.82076	-49.83636	21.0156	0.0964703	0.0287208	0.0162523	0.153811	0.173545	0.00219932	0.00686077	0.0256308	0.00576456	0.0461173	0.0460679	0.260636	0.0671829	0.000422006	0.00877961	0.0420968	0.0208081	0.105541	0.0672525	0.0895972	0.0165538	0.0523113	0.065342	0.787141	1.12772	0.9406023	1.059398	0.523843	0.729548	0.906307	1.10338	1.37071	1.90897	0.4675098	1.126297	0.4187974	0.0690077	0.0205447	0.0116257	0.110025	0.124141	0.00157323	0.00490769	0.0183344	0.00412354	0.0329889	0.0329536	0.186439	0.0480577	0.000301872	0.00628028	0.0301129	0.0148846	0.0754965	0.0481074	0.0640912	0.0118414	0.0374197	0.0467408	0.753481	0.246519	0.7534814	1.397964
1872	-38.01625	-58.15143	20.13518	0.141757	0.209622	0.0161873	0.075255	0.167437	0.151829	0.0365665	0.0369806	0.00254553	0.15144	0.234388	0.127787	0.0296956	0.00528132	0.0301191	0.00194908	0.261265	0.0446774	0.00542013	0.163538	0.0177902	0.000525296	0.047178	0.77014	1.13792	1.182542	0.8174578	0.230909	0.48927	0.800101	1.24984	2.04386	4.33071	1.059824	0.6912716	0.406079	0.0723532	0.106992	0.00826203	0.0384104	0.0854605	0.0774943	0.0186637	0.018875	0.00129925	0.0772954	0.119632	0.0652228	0.0151567	0.00269561	0.0153729	0.000994819	0.133351	0.0228035	0.00276645	0.0834705	0.00908018	0.000268113	0.0240798	0.479789	0.520211	0.4797892	1.959234
1908	-43.25543	-60.71637	17.46094	0.028082	0.0467733	0.0110904	0.032733	0.0465078	0.0372552	0.00868601	0.0969136	0.00231788	0.198152	0.195278	0.000544664	0.27833	0.0151371	0.178566	0.012408	0.174407	0.108766	0.031865	0.0568911	0.0319851	0.0811533	0.0668378	1.42991	0.742054	0.4868999	1.5131	0.133002	0.373855	0.735684	1.35928	2.67484	7.5187	1.458715	3.107621	1.156178	0.0161328	0.0268707	0.00637132	0.0188047	0.0267182	0.0214027	0.00499001	0.0556757	0.00133159	0.113836	0.112185	0.000312903	0.159897	0.0086961	0.102584	0.00712823	0.100195	0.0624849	0.018306	0.0326833	0.0183751	0.0466216	0.0383975	0.353581	0.646419	0.3535809	1.74068
1944	-35.51109	-54.25196	18.74087	0.118849	0.0111256	0.00257203	0.0131426	0.0407007	0.012389	0.00589535	0.00470038	0.00247662	0.0342047	0.0035018	0.0391677	0.059713	0.00050573	0.0459482	0.129353	0.00739567	0.0525592	0.0624938	0.00690672	0.0324769	0.0462099	0.034987	1.70433	0.577404	0.7144811	1.285519	0.12461	0.362158	0.728424	1.37283	2.76122	8.02506	1.505841	1.799234	1.771023	0.154898	0.0145002	0.00335216	0.0171289	0.0530457	0.0161467	0.00768349	0.00612608	0.00322781	0.0445794	0.00456394	0.0510478	0.0778248	0.000659125	0.059885	0.168587	0.00963888	0.0685012	0.0814491	0.00900162	0.0423276	0.0602259	0.0455991	0.868913	0.131087	0.8689125	0.7672748
1980	-44.13202	-58.65276	14.52074	0.0264946	0.0277198	0.0373179	0.00915211	0.0128989	0.0114373	0.00682959	0.201928	0.0359576	0.0593454	0.0664253	0.00965645	0.0842221	0.000905079	0.0441927	0.0448225	0.0137238	0.0355024	0.0489765	0.0319531	0.0370186	0.0228231	0.0044497	1.12602	0.924387	0.03341545	1.966585	0.238548	0.497098	0.804073	1.24367	2.01168	4.19204	1.036293	58.85256	0.7308777	0.0303228	0.031725	0.04271	0.0104745	0.0147627	0.0130899	0.00781639	0.231104	0.0411531	0.0679202	0.076023	0.0110517	0.0963912	0.00103585	0.050578	0.0512988	0.0157068	0.0406321	0.0560531	0.03657	0.0423674	0.0261207	0.00509263	0.632846	0.367154	0.6328462	0.8737523
2016	-45.38178	-56.51899	11.13721	0.198234	0.0950789	0.0228072	0.0147232	0.0473989	0.0475483	0.0428064	0.0475465	0.0456811	0.0542556	0.0682272	0.00721919	0.0854102	0.0284253	0.0583749	0.0411297	0.0682435	0.0348816	0.0683812	0.061603	0.0178664	0.0107146	0.00288224	2.57838	0.0529716	0.2683194	1.731681	0.0188212	0.144059	0.546362	1.83029	6.9416	53.1317	2.872589	6.453803	29.20489	0.169512	0.081303	0.0195027	0.01259	0.0405313	0.040659	0.0366042	0.0406575	0.0390624	0.0463945	0.0583418	0.00617321	0.0730352	0.0243068	0.049917	0.0351705	0.0583557	0.0298276	0.0584735	0.0526774	0.0152778	0.00916218	0.00246463	0.733328	0.266672	0.7333278	1.16944
2052	-38.58318	-56.31326	17.73008	0.0264477	0.000880877	0.000126227	0.00157163	0.0411659	0.00780478	0.071579	0.0262419	0.0067587	0.0377578	0.0196646	0.00241558	0.0207062	0.00143497	0.0123107	0.0671903	0.0226476	0.0215302	0.0399288	0.0246439	0.0615452	0.0868852	0.0275847	1.57273	0.656363	0.2755542	1.724446	0.189258	0.444035	0.776248	1.28825	2.25207	5.2838	1.203653	6.258101	1.437675	0.0420591	0.00140084	0.000200735	0.00249932	0.065465	0.0124117	0.11383	0.0417319	0.0107482	0.0600452	0.0312722	0.00384144	0.0329285	0.002282	0.0195774	0.106851	0.0360158	0.0342389	0.0634978	0.0391905	0.0978737	0.138171	0.0438672	0.936452	0.063548	0.936452	0.6288224
2088	-39.94946	-57.78658	17.83712	0.004019	0.00378382	0.00315489	0.00533371	0.00556512	0.00567618	0.000851645	0.00209956	0.000200161	0.00313909	0.00544502	0.00433347	0.0172985	0.00452426	0.0262908	0.00753415	0.0152089	0.0161542	0.0089123	0.00613684	0.00288515	0.0188188	0.019685	1.01585	0.990491	0.3832937	1.616706	0.0504794	0.23308	0.634853	1.57517	4.29037	19.8101	2.159221	4.217931	0.6153605	0.0214862	0.0202288	0.0168665	0.0285148	0.029752	0.0303457	0.00455302	0.0112245	0.00107009	0.016782	0.0291099	0.0231674	0.0924806	0.0241874	0.140554	0.0402787	0.0813089	0.0863626	0.0476465	0.0328084	0.0154245	0.100608	0.105239	0.42393	0.57607	0.4239303	0.1870505
2124	-44.93057	-59.97003	15.03946	0.101125	0.138229	0.0145733	0.0993082	0.0421961	0.0250867	0.112595	0.00392019	0.0014953	0.157236	0.12246	0.0907305	0.110149	0.032011	0.126393	0.0109245	0.219096	0.0439707	0.035045	0.00619408	0.0332872	0.0342038	0.195034	2.08855	0.346871	0.1570996	1.8429	0.441609	0.67125	0.883062	1.13242	1.48976	2.26445	0.5909862	11.73078	3.612662	0.0576123	0.0787514	0.00830263	0.0565774	0.0240397	0.0142922	0.0641469	0.00223339	0.000851892	0.0895795	0.0697675	0.0516905	0.0627536	0.0182372	0.0720081	0.00622387	0.124822	0.0250508	0.0199656	0.00352886	0.0189642	0.0194864	0.111114	0.470155	0.529845	0.4701548	1.755264
2160	-33.05727	-53.0243	19.96703	0.137571	0.0534594	0.0806222	0.0988163	0.103789	0.0765977	0.101858	0.0666708	0.00383494	0.184521	0.00548995	0.116094	0.137176	0.105583	0.00689776	0.0890793	0.198643	0.00956756	0.234794	0.306663	0.0580365	0.0290219	0.0341853	1.44798	0.731213	1.346322	0.6536785	0.834002	0.915278	0.972759	1.028	1.09256	1.19904	0.1312513	0.4855292	1.188146	0.0614439	0.0238768	0.0360086	0.0441347	0.0463555	0.0342111	0.045493	0.0297774	0.00171281	0.0824134	0.002452	0.0518517	0.0612674	0.0471567	0.00308077	0.0397858	0.0887209	0.0042732	0.104867	0.136966	0.0259211	0.0129622	0.0152683	0.716548	0.283452	0.716548	2.238971
2196	-38.13949	-53.79955	15.66006	0.0294624	0.00134954	0.00364652	0.00701644	0.0252932	0.0152131	0.0101892	0.00552942	0.00121297	0.033693	0.0418737	0.00376235	0.00238467	0.0348958	0.0466554	0.0482665	0.0403916	0.0378978	0.00981245	0.00351208	0.00731294	0.0326876	0.00158675	2.4196	0.14824	0.7938565	1.206143	0.0291466	0.17831	0.583957	1.71246	5.60821	34.3093	2.556349	1.519347	9.793289	0.0664097	0.00304194	0.00821945	0.0158154	0.0570122	0.0342911	0.022967	0.0124636	0.0027341	0.0759458	0.0943855	0.00848054	0.00537516	0.0786569	0.105164	0.108795	0.0910447	0.0854236	0.0221178	0.00791642	0.0164838	0.0736796	0.00357663	0.511071	0.488929	0.511071	0.4436452
2232	-34.52549	-53.01215	18.48666	0.149396	0.00174337	0.00180369	0.0416462	0.0131059	0.014672	0.106348	0.00771408	0.0022263	0.131382	0.0328914	0.0260165	0.031012	0.000265346	0.108636	0.0286766	0.0668998	0.035723	0.0153601	0.0117572	0.0472519	0.0391537	0.0407167	1.24178	0.854935	0.3790658	1.620934	0.173829	0.425996	0.766269	1.30502	2.34744	5.75278	1.265141	4.276129	0.871488	0.156534	0.00182667	0.00188988	0.0436361	0.0137321	0.015373	0.111429	0.00808267	0.00233268	0.13766	0.034463	0.0272596	0.0324938	0.000278024	0.113826	0.0300468	0.0700964	0.0374299	0.016094	0.012319	0.0495097	0.0410245	0.0426622	0.958138	0.0418621	0.9581379	0.9543966
2268	-40.1929	-60.13621	19.94331	0.0159799	0.000322235	0.0259483	0.0193635	0.00383231	0.0162996	0.00495118	0.0270453	0.00444927	0.0314274	0.0151017	0.0136132	0.0538506	0.00203568	0.0177224	0.00531907	0.0181314	0.0207942	0.0201148	0.00192098	0.0105556	0.00678289	0.013716	1.09517	0.942896	0.7925472	1.207453	0.126154	0.36434	0.729791	1.37026	2.74469	7.92682	1.496935	1.523509	0.6969004	0.0457514	0.000922577	0.0742915	0.0554387	0.0109721	0.0466666	0.0141755	0.0774321	0.0127385	0.0899783	0.0432368	0.0389752	0.154177	0.00582827	0.0507402	0.0152288	0.0519112	0.059535	0.0575897	0.00549987	0.0302214	0.0194198	0.0392695	0.24584	0.75416	0.2458402	0.3492775
2304	-39.00978	-57.09731	18.08753	0.0375015	0.00660545	0.0178201	0.0375172	0.013645	0.0142698	0.00922832	0.0119172	0.0113829	0.0896812	0.0611125	0.188369	0.0175941	0.0546716	0.0164392	0.00108742	0.0506951	0.0510423	0.0300374	0.00839971	0.0204693	0.0121741	0.0147742	1.24428	0.853434	0.5914975	1.408502	0.0287826	0.17722	0.582841	1.71573	5.64269	34.7432	2.565436	2.381248	0.8747785	0.0482996	0.0085074	0.0229512	0.0483198	0.0175739	0.0183787	0.0118855	0.0153487	0.0146605	0.115504	0.078709	0.242608	0.0226601	0.0704136	0.0211726	0.00140053	0.0652921	0.0657393	0.0386863	0.0108183	0.0263632	0.0156795	0.0190283	0.715117	0.284883	0.7151173	0.7764352
2340	-40.12557	-56.36832	16.24275	0.00951354	0.016033	0.015957	0.104791	0.0423392	0.0242071	0.0727183	0.0887886	0.013559	0.16742	0.0975911	0.0777859	0.0125279	0.0364445	0.172824	0.0545696	0.124288	0.00583859	0.0510537	0.0979974	0.0456294	0.139577	0.017193	2.13563	0.318619	0.4122768	1.587723	0.175688	0.428212	0.767511	1.30291	2.33529	5.69191	1.257449	3.85111	4.021666	0.00639073	0.0107702	0.0107191	0.0703937	0.0284414	0.0162612	0.0488486	0.0596438	0.00910827	0.112465	0.0655569	0.0522528	0.00841565	0.0244816	0.116094	0.0366572	0.0834905	0.00392208	0.0342954	0.0658298	0.0306516	0.0937609	0.0115494	0.473664	0.526336	0.4736644	1.488647
2376	-33.75053	-51.42746	17.67693	0.0228742	0.00628122	0.0507502	0.119023	0.215982	0.0219353	0.0484683	0.0799698	0.0183888	0.134188	0.28365	0.409224	0.119867	0.162982	0.0563999	0.200444	0.0374343	0.108519	0.363214	0.0203937	0.125844	0.176967	0.115177	0.574593	1.25524	0.4937956	1.506204	0.3835	0.626615	0.864307	1.157	1.59588	2.60757	0.6930014	3.050259	0.2746525	0.00789316	0.00216745	0.0175123	0.041071	0.0745287	0.00756917	0.0167249	0.027595	0.00634538	0.0463041	0.0978786	0.14121	0.0413621	0.0562398	0.0194618	0.069167	0.0129174	0.0374463	0.125334	0.00703721	0.0434249	0.0610656	0.039744	0.796593	0.203407	0.7965925	2.897977
2412	-37.85097	-56.56067	18.7097	0.0970665	0.217016	0.00507141	0.0346191	0.0185918	0.0636608	0.0907621	0.00331744	0.00686359	0.0968845	0.00436315	0.0807958	0.0947093	0.0097694	0.0641639	0.00676323	0.000826599	0.044683	0.00419286	0.136413	0.0399579	0.0887751	0.0400916	1.06472	0.961171	0.6672598	1.33274	0.068425	0.270353	0.664926	1.50393	3.69887	14.6145	1.939283	1.997333	0.6646368	0.0776931	0.173702	0.00405921	0.0277095	0.0148811	0.0509548	0.072647	0.00265532	0.0054937	0.0775474	0.00349231	0.0646699	0.0758064	0.00781953	0.0513575	0.00541336	0.000661619	0.0357648	0.00335601	0.109186	0.0319828	0.0710566	0.0320898	0.86043	0.13957	0.8604302	1.249358
