Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10224	-35.67112	-57.15789	21.48677	0.0542021	0.000568046	0.00402111	0.04698	0.0429202	0.00339446	0.00631784	0.0368154	0.01056	0.0284469	0.0189647	0.0184814	0.00341742	0.0607587	0.0108192	0.0226889	0.00608231	0.0128794	0.0309518	0.0596785	0.0249554	0.034845	0.0185503	1.29261	0.824436	1.272783	0.727217	0.388173	0.630328	0.865901	1.15487	1.58648	2.57617	0.6842438	0.5713597	0.94072	0.0972585	0.00101928	0.00721536	0.0842994	0.0770147	0.00609092	0.0113365	0.0660603	0.0189485	0.0510443	0.0340297	0.0331625	0.00613211	0.109024	0.0194136	0.0407123	0.0109139	0.0231103	0.0555389	0.107085	0.0447791	0.0625247	0.0332861	0.431234	0.568766	0.4312342	0.5572992
10260	-30.89236	-52.72321	21.83086	0.202931	0.097575	0.102349	0.106776	0.0686063	0.107377	0.0433892	0.162301	0.151145	0.254008	0.0683154	0.294471	0.125053	0.0209829	0.10918	0.0597455	0.0542269	0.0199972	0.121306	0.0908517	0.0101499	0.121178	0.0178808	0.231887	1.46087	1.586239	0.4137613	0.663621	0.818748	0.939517	1.06438	1.22138	1.50688	0.2964896	0.2608443	0.09523924	0.0842109	0.040491	0.0424722	0.044309	0.0284698	0.0445584	0.0180053	0.0673505	0.0627211	0.105406	0.0283491	0.122198	0.0518935	0.00870735	0.0453068	0.0247928	0.0225027	0.0082983	0.0503386	0.037701	0.00421194	0.0502858	0.00742007	0.820249	0.179751	0.8202487	2.409795
10296	-49.2266	-62.1558	12.9292	0.00510738	0.0283948	0.0090174	0.0918317	0.106645	0.262972	0.176914	0.00541437	0.0360615	0.0728168	0.000390426	0.0843626	0.134219	0.0897315	0.184277	0.0693158	0.00402409	0.0987994	0.00301127	0.0812675	0.117176	0.0856538	0.215871	2.00923	0.394461	0.07058744	1.929413	0.201407	0.457715	0.783631	1.27611	2.18477	4.96508	1.158667	27.33365	3.056172	0.00260146	0.014463	0.00459305	0.0467748	0.0543199	0.133946	0.0901117	0.00275783	0.018368	0.0370895	0.000198865	0.0429704	0.068365	0.045705	0.093862	0.0353062	0.00204968	0.0503238	0.0015338	0.0413939	0.0596838	0.0436281	0.109955	0.622399	0.377601	0.6223989	1.963274
10332	-43.08015	-60.53449	17.45434	0.217028	0.000203014	0.182811	0.0144429	0.0614232	0.0692309	0.0992325	0.0131123	0.0884127	0.103065	0.00813939	0.0111303	0.0550657	0.0420983	0.0157669	0.00030777	0.00584794	0.0896929	0.122022	0.0331912	0.0621014	0.178272	0.0207883	1.25469	0.847184	0.5270994	1.472901	0.0473337	0.22588	0.628668	1.59066	4.42714	21.1266	2.205746	2.794351	0.8886092	0.145326	0.000135942	0.122414	0.00967125	0.0411302	0.0463584	0.066448	0.00878027	0.0592029	0.0690141	0.0054503	0.00745306	0.0368731	0.0281899	0.0105578	0.000206089	0.0039159	0.0600601	0.081708	0.0222255	0.0415844	0.119375	0.0139203	0.171055	0.828945	0.1710551	1.493384
10368	-48.81869	-58.35815	9.539466	0.0429586	0.0450943	0.0105246	0.00173452	0.0930306	0.167251	0.0695677	0.0781783	0.00348842	0.0318127	0.0316337	0.0675894	0.130954	0.0492395	0.0413001	0.0412761	0.0150389	0.0350389	0.0604343	0.0969596	0.00119317	0.00868905	0.0403173	2.55796	0.0652221	0.07434136	1.925659	0.0277906	0.174215	0.579739	1.72491	5.74004	35.9834	2.590797	25.90292	23.53155	0.0369281	0.038764	0.00904715	0.00149103	0.0799709	0.143772	0.0598018	0.0672036	0.00299872	0.0273468	0.0271929	0.0581012	0.112571	0.0423273	0.0355024	0.0354818	0.0129278	0.0301202	0.0519506	0.0833484	0.00102568	0.00746928	0.0346576	0.57673	0.42327	0.5767304	1.163305
10404	-39.68133	-58.8507	19.16937	0.0198558	0.131299	0.0475375	0.043686	0.0603817	0.254172	0.0138299	0.0904867	0.0208476	0.0182662	0.198412	0.00690754	0.124023	0.0629775	0.0244683	0.173778	0.0955941	0.128508	0.00980245	0.195251	0.0286927	0.0339147	0.107688	0.766405	1.14016	0.5691015	1.430898	0.35325	0.602003	0.853569	1.17155	1.66112	2.83085	0.75241	2.514311	0.4033155	0.0105036	0.0694567	0.0251471	0.0231096	0.0319416	0.134456	0.00731591	0.047867	0.0110282	0.0096627	0.104959	0.00365405	0.0656074	0.0333148	0.0129436	0.0919275	0.0505687	0.0679801	0.00518544	0.103286	0.0151783	0.0179407	0.0569664	0.822739	0.177261	0.8227392	1.89038
10440	-40.05493	-58.88527	18.83035	0.0708926	0.0888187	0.00339417	0.085849	0.0252729	0.106722	0.110241	0.128435	0.0419219	0.0456847	0.117112	0.0332859	0.0813969	0.10391	0.0950786	0.0266638	0.2218	0.014105	0.063538	0.113417	0.0190051	0.256957	0.0870713	0.391833	1.3649	0.2298957	1.770104	0.932262	0.96637	0.989384	1.01073	1.0348	1.07266	0.05071724	7.699597	0.1722469	0.0365318	0.0457693	0.00174905	0.044239	0.0130234	0.0549952	0.0568083	0.0661838	0.0216028	0.0235419	0.0603492	0.0171526	0.0419448	0.0535461	0.0489952	0.0137402	0.114296	0.00726847	0.0327419	0.0584453	0.00979354	0.132413	0.0448689	0.888766	0.111234	0.8887656	1.940572
10476	-32.91484	-51.13323	18.21839	0.0981684	0.0125568	0.0228585	0.0205514	0.00751071	0.0250133	0.0792625	0.130602	0.0114379	0.02645	0.170195	0.203874	0.0666121	0.0853547	0.0751681	0.0351461	0.00306773	0.0220941	0.0917162	0.0934836	0.0872933	0.0157435	0.0858651	1.89641	0.462152	0.4317072	1.568293	0.978923	0.989665	0.996764	1.00325	1.01044	1.02153	0.01540316	3.632769	2.462067	0.06678	0.00854191	0.0155497	0.0139803	0.00510924	0.0170155	0.0539191	0.0888435	0.00778076	0.0179929	0.115777	0.138688	0.0453135	0.0580634	0.0511339	0.0239085	0.00208685	0.0150297	0.0623909	0.0635932	0.0593821	0.0107097	0.0584106	0.461866	0.538134	0.4618662	1.470026
10512	-34.64931	-53.53406	18.88475	0.0352066	0.0105797	0.00341794	0.0403137	0.00586276	0.04338	0.0105959	0.0431396	0.0245473	0.0336863	0.00705377	0.054087	0.0117667	0.00470758	0.0758418	0.0436511	0.00898593	0.0281362	0.0109558	0.00956886	0.0584447	0.00907848	0.00133262	1.41335	0.75199	0.4473435	1.552657	0.206344	0.463153	0.786525	1.27142	2.15911	4.84627	1.141154	3.470838	1.127686	0.0612993	0.0184207	0.00595106	0.0701913	0.0102078	0.0755302	0.0184489	0.0751116	0.0427399	0.0586521	0.0122815	0.0941723	0.0204873	0.0081965	0.13205	0.0760022	0.0156456	0.0489886	0.0190755	0.0166606	0.10176	0.0158068	0.00232026	0.845887	0.154113	0.8458869	0.5743405
10548	-44.9986	-57.03177	12.03317	0.0106432	0.0587188	0.0227853	0.130213	0.0255989	0.228898	0.044993	0.348452	0.0215997	0.0455787	0.0640896	0.125465	0.300257	0.0810809	0.0897705	0.127364	0.0308912	0.0321255	0.00450683	0.0858925	0.0578645	0.00104663	0.00613481	2.562	0.0628017	0.5046462	1.495354	0.0402486	0.208705	0.613348	1.6304	4.79145	24.8456	2.32299	2.963173	24.47701	0.00547501	0.0302056	0.011721	0.0669831	0.0131684	0.117748	0.0231449	0.179248	0.0111112	0.0234462	0.0329684	0.0645404	0.154456	0.0417089	0.046179	0.0655173	0.0158908	0.0165257	0.00231836	0.0441841	0.0297662	0.000538398	0.00315582	0.506196	0.493804	0.5061959	1.943969
10584	-35.21442	-57.16825	21.95382	0.0190223	0.00463968	0.0465111	0.0483135	0.121426	0.0910049	0.00800295	0.0585561	0.0499385	0.0892153	0.020926	0.129215	0.127254	0.030134	0.0437141	0.0384008	0.076602	0.122584	0.0183161	0.126286	0.116113	0.00442377	0.094265	0.623739	1.22576	1.238636	0.7613644	0.729218	0.857265	0.953088	1.04922	1.1665	1.37133	0.2283324	0.6146799	0.305316	0.0128108	0.00312465	0.0313235	0.0325373	0.0817758	0.0612884	0.00538968	0.0394353	0.0336317	0.0600832	0.0140929	0.0870217	0.0857006	0.0202941	0.0294398	0.0258615	0.0515885	0.0825559	0.0123352	0.0850488	0.0781974	0.00297924	0.0634839	0.225	0.775	0.2250003	1.484864
10620	-33.5558	-52.90462	19.34882	0.0279304	0.0136183	0.180028	0.0262722	0.130815	0.0680258	0.121142	0.000331283	0.010349	0.168399	0.0998136	0.0674145	0.06304	0.021329	0.186366	0.0573988	0.0433265	0.343695	0.0266154	0.0938406	0.0110464	0.213234	0.0461751	0.441696	1.33498	0.3813576	1.618642	0.772884	0.881928	0.961559	1.03998	1.13388	1.29386	0.1862816	4.244421	0.1985176	0.0138255	0.00674102	0.0891138	0.0130047	0.0647534	0.0336727	0.0599651	0.000163984	0.00512273	0.0833574	0.0494076	0.0333701	0.0312047	0.0105578	0.0922512	0.0284123	0.0214466	0.170129	0.0131746	0.046451	0.00546796	0.105551	0.0228566	0.838269	0.161731	0.8382686	2.020207
10656	-42.41497	-57.29675	14.88177	0.68214	0.0760909	0.0306399	0.00882368	0.176672	0.0620987	0.113119	0.0181808	0.00487191	0.291521	0.210184	0.172923	0.000520679	0.139426	0.115137	0.126757	0.0817636	0.348633	0.107997	0.144628	0.0785628	0.243838	0.175359	1.21197	0.872821	0.2708863	1.729114	0.374901	0.619723	0.86133	1.161	1.61362	2.66737	0.7093984	6.38317	0.8331366	0.200048	0.0223148	0.0089856	0.00258767	0.0518116	0.0182114	0.0331737	0.0053318	0.00142876	0.0854928	0.0616396	0.0507122	0.000152697	0.0408887	0.0337656	0.0371735	0.0239784	0.102242	0.0316719	0.0424143	0.0230397	0.0715093	0.0514266	0.184009	0.815991	0.1840088	3.409887
10692	-32.93232	-49.67303	16.74071	0.00826955	0.01796	0.0295963	0.0283724	0.01995	0.0528126	0.0590988	0.0195021	0.0055102	0.248481	0.129012	0.0535308	0.133662	0.192769	0.0382134	0.0155932	0.0100967	0.0103659	0.0197969	0.13938	0.0967808	0.090066	0.0358972	1.87313	0.476122	0.2542481	1.745752	0.394784	0.635541	0.868129	1.1519	1.57346	2.53303	0.6720316	6.866332	2.360481	0.00568465	0.0123461	0.0203451	0.0195037	0.013714	0.0363044	0.0406257	0.0134061	0.00378782	0.170811	0.088685	0.0367981	0.0918818	0.132513	0.0262686	0.0107191	0.00694065	0.00712569	0.0136087	0.0958125	0.066529	0.0619131	0.0246764	0.785942	0.214058	0.7859425	1.454717
10728	-42.06563	-60.49396	18.42833	0.0329633	0.124741	0.00070236	0.00925885	0.0554439	0.0623435	0.00522928	0.00167134	0.0185429	0.178419	0.0476306	0.0176566	0.0252077	0.0142983	0.186285	0.0067903	0.22363	0.0709925	0.169791	0.0982532	0.0562185	0.00442092	0.0319362	1.21614	0.870313	0.7768227	1.223177	0.0599584	0.253486	0.651696	1.53446	3.94499	16.6782	2.034791	1.57459	0.8384189	0.0228527	0.0864798	0.000486929	0.00641894	0.038438	0.0432212	0.00362534	0.0011587	0.0128554	0.123694	0.0330212	0.0122409	0.0174759	0.00991268	0.129147	0.00470755	0.155037	0.0492174	0.117712	0.0681166	0.0389749	0.00306492	0.0221406	0.921082	0.0789182	0.9210818	1.442426
10764	-43.46819	-56.45112	12.98293	0.0726049	0.0197544	0.00911765	0.0345614	0.249519	0.0286441	0.487581	0.00560892	0.0588079	0.134154	0.0688124	0.257658	0.425919	0.0717753	0.0974972	0.0165305	0.0086512	0.0934656	0.289813	0.29608	0.0273532	0.00786443	0.37985	0.894909	1.06305	0.1599948	1.840005	0.0272774	0.172638	0.578097	1.72981	5.79245	36.6603	2.604274	11.50041	0.5050964	0.0231106	0.00628796	0.00290221	0.0110011	0.0794237	0.0091176	0.1552	0.00178536	0.0187189	0.042702	0.0219035	0.0820143	0.135573	0.0228466	0.031034	0.00526176	0.00275374	0.0297508	0.0922496	0.0942442	0.0087067	0.0025033	0.120909	0.776292	0.223708	0.7762918	3.141622
10800	-35.60161	-53.95977	18.35816	0.23427	0.0162655	0.00214933	0.0613438	0.0287665	0.0209109	0.0172905	0.0557513	0.051947	0.200975	0.11229	0.113152	0.180141	0.0267726	0.05285	0.012707	0.00169673	0.0161815	0.0272086	0.0660971	0.121461	0.0206119	0.314911	1.02288	0.986274	0.3604148	1.639585	0.420314	0.655264	0.876446	1.14097	1.5261	2.37917	0.6267218	4.549162	0.6222672	0.13343	0.00926412	0.00122416	0.0349388	0.0163842	0.01191	0.00984794	0.0317536	0.0295868	0.114467	0.0639555	0.0644465	0.102601	0.0152485	0.0301011	0.00723737	0.000966383	0.00921628	0.0154968	0.0376461	0.0691788	0.0117396	0.17936	0.918917	0.0810831	0.9189169	1.75575
10836	-30.11215	-53.25788	23.14572	0.0170667	0.0530402	0.0667404	0.000105026	0.27956	0.0188741	0.0302609	0.0690377	0.0411543	0.0157079	0.0280374	0.116086	0.0556429	0.00772064	0.143146	0.0236494	0.0933914	0.0390161	0.0155297	0.0967507	0.0166271	0.0176989	0.0707003	0.177612	1.49343	1.291991	0.708009	0.857016	0.92751	0.976796	1.02375	1.07816	1.16684	0.1115687	0.5479984	0.07135713	0.0129731	0.0403181	0.0507322	7.9835e-05	0.212506	0.014347	0.0230026	0.0524784	0.0312831	0.0119402	0.0213124	0.0882416	0.0422965	0.00586879	0.108811	0.0179769	0.0709907	0.0296578	0.0118048	0.0735443	0.0126389	0.0134536	0.0537423	0.29025	0.70975	0.2902502	1.315544
10872	-30.12552	-52.32643	22.20091	0.013652	0.0175358	0.0741535	0.00136003	0.310906	0.0199857	0.011496	0.0794761	0.00797485	0.105307	0.0253115	0.0380624	0.0107111	0.025977	0.214633	0.00391542	0.190876	0.0779499	0.133461	0.0134664	0.0962554	0.158048	0.0766754	0.218874	1.46868	1.254112	0.7458878	0.591056	0.773789	0.923108	1.0833	1.29234	1.69189	0.3802221	0.5947536	0.08941674	0.00799675	0.0102717	0.043436	0.00079665	0.182116	0.0117068	0.00673389	0.0465538	0.00467133	0.0616843	0.0148264	0.0222954	0.00627412	0.0152163	0.125723	0.00229349	0.111807	0.0456598	0.0781757	0.00788806	0.0563824	0.092578	0.0449133	0.428415	0.571585	0.4284146	1.707188
10908	-39.35664	-60.77013	21.41349	0.00259195	0.0254268	0.101923	0.00894149	0.177055	0.0600921	0.00470567	0.0479214	0.18014	0.353268	0.170461	0.289637	0.0551656	0.0369188	0.0814099	0.00220715	0.082872	0.000723639	0.0737735	0.107204	0.03761	0.184471	0.10322	0.379459	1.37232	1.586032	0.4139677	0.333683	0.585503	0.846201	1.18175	1.70793	2.99686	0.7936141	0.2610084	0.1659048	0.00118476	0.0116224	0.0465884	0.00408709	0.0809306	0.0274677	0.00215093	0.0219045	0.0823405	0.161476	0.0779164	0.132391	0.0252158	0.0168753	0.0372119	0.00100887	0.0378802	0.00033077	0.0337214	0.0490023	0.0171913	0.0843204	0.0471812	0.916191	0.0838087	0.9161913	2.187739
10944	-30.7849	-53.30495	22.52005	0.00118456	0.0518216	0.0142066	0.00620052	0.0804236	0.0093674	0.0033634	0.00249222	0.0125122	0.085039	0.021313	0.0209966	0.0113332	0.0270899	0.0524495	0.0229845	0.0326185	0.0117234	0.034109	0.0172449	0.021233	0.0266059	0.00314929	0.379327	1.3724	1.505523	0.4944769	0.140577	0.384092	0.741911	1.34787	2.60354	7.11354	1.418661	0.328442	0.1658374	0.00208015	0.091001	0.0249473	0.0108884	0.141227	0.0164496	0.00590628	0.00437646	0.021972	0.149332	0.0374266	0.036871	0.0199015	0.047571	0.0921036	0.0403619	0.0572795	0.0205867	0.059897	0.0302828	0.0372861	0.0467212	0.00553029	0.314976	0.685024	0.3149763	0.5694619
10980	-42.1748	-57.65573	15.48092	0.066738	0.0114028	0.056768	0.0165611	0.0182686	0.00118283	0.0140931	0.011972	0.0223557	0.0767945	0.0589601	0.0385505	0.0357612	0.205834	0.0111384	0.123455	0.0520492	0.0133376	0.0305091	0.0787092	0.00311239	0.104799	0.00533181	1.84556	0.492661	0.1074105	1.89259	0.265466	0.523706	0.81726	1.2236	1.90947	3.76696	0.9589841	17.62016	2.247668	0.0630982	0.0107809	0.053672	0.0156579	0.0172722	0.00111832	0.0133245	0.0113191	0.0211365	0.0726063	0.0557445	0.036448	0.0338108	0.194608	0.0105309	0.116722	0.0492105	0.0126102	0.0288452	0.0744165	0.00294265	0.0990833	0.00504102	0.919542	0.0804583	0.9195417	1.057684
11016	-39.55528	-56.17585	16.62057	0.0283937	0.0649388	0.0338199	0.000615088	0.198229	0.00556382	0.0216354	0.00168147	0.0071059	0.142932	0.0259274	0.0355738	0.191772	0.052571	0.0177011	0.180268	0.0196106	0.0184095	0.0708532	0.0494372	0.00837163	0.0183992	0.0113162	1.08643	0.948141	0.1520126	1.847987	0.121499	0.35772	0.725628	1.37812	2.79548	8.23052	1.52412	12.15681	0.6875128	0.0235608	0.0538855	0.0280634	0.000510393	0.164488	0.0046168	0.0179528	0.00139527	0.0058964	0.118603	0.0215143	0.0295187	0.15913	0.0436229	0.0146882	0.149584	0.0162727	0.015276	0.0587932	0.0410224	0.00694669	0.0152674	0.00939007	0.873968	0.126032	0.8739675	1.205125
11052	-32.26493	-53.98719	21.72226	0.0348105	0.0493276	0.0176271	0.0194114	0.164583	0.110554	0.0180793	0.104021	0.0774604	0.0259485	0.0541565	0.0287746	0.0643238	0.0266634	0.0382683	0.0139689	0.0102609	0.0946357	0.0640749	0.0386776	0.00322972	0.0182912	0.0259539	0.780531	1.13168	1.067006	0.9329936	0.594782	0.776165	0.923991	1.08226	1.28839	1.68129	0.3756776	0.8744031	0.4138258	0.0315569	0.0447172	0.0159796	0.0175971	0.1492	0.100221	0.0163895	0.0942987	0.0702205	0.0235232	0.0490948	0.0260852	0.0583118	0.0241712	0.0346915	0.0126633	0.00930185	0.0857905	0.0580861	0.0350626	0.00292785	0.0165816	0.0235281	0.71796	0.28204	0.7179596	1.103102
11088	-33.00235	-53.45417	20.45183	0.0353414	0.0143677	0.0299819	0.0269773	0.0601111	0.0513077	0.0304936	0.0232726	0.0396849	0.064271	0.05604	0.0390032	0.260129	0.0884492	0.141166	0.00355418	0.0340167	0.0522519	0.0272266	0.0451804	0.00937365	0.0394103	0.109116	0.511506	1.2931	0.5813361	1.418664	0.37394	0.618949	0.860994	1.16145	1.61564	2.67422	0.7112532	2.44035	0.2373402	0.0275948	0.0112184	0.0234101	0.0210641	0.0469352	0.0400614	0.0238096	0.0181714	0.0309862	0.0501833	0.0437564	0.030454	0.203111	0.0690617	0.110223	0.00277513	0.0265605	0.0407986	0.0212587	0.0352771	0.00731901	0.0307718	0.0851987	0.580241	0.419759	0.5802413	1.280727
11124	-35.21995	-54.92545	19.70549	0.0415604	0.0294248	0.0256126	0.0259707	0.0456986	0.119514	0.0019022	0.0398851	0.0771441	0.0221561	0.0398482	0.17158	0.0824148	0.0218283	0.116453	0.0188912	0.0194166	0.0427059	0.0385023	0.0287106	0.00797156	0.0857223	0.0635599	1.31555	0.810673	0.5070052	1.492995	0.752753	0.870649	0.957706	1.04416	1.14857	1.32846	0.2053642	2.944733	0.9736691	0.0356291	0.0252254	0.0219573	0.0222643	0.0391767	0.102458	0.00163072	0.0341929	0.0661344	0.0189941	0.0341612	0.147093	0.0706529	0.0187131	0.0998336	0.0161951	0.0166456	0.0366111	0.0330074	0.0246131	0.0068339	0.0734884	0.0544889	0.975638	0.0243619	0.9756381	1.166474
11160	-36.52589	-52.90281	16.37692	0.0328306	0.000706633	0.0177669	0.0111033	0.00839298	0.0334885	0.00176805	0.0347159	0.00267258	0.0527537	0.00859774	0.0265681	0.0834217	0.0105913	0.0144375	0.0240755	0.00742554	0.0264338	0.00765483	0.0342224	0.012348	0.00562386	0.00887951	1.91535	0.45079	0.3119717	1.688028	0.05281	0.238268	0.639228	1.56439	4.19696	18.9358	2.126585	5.410839	2.549321	0.0703796	0.00151482	0.0380872	0.0238023	0.0179922	0.07179	0.0037902	0.0744211	0.00572927	0.113089	0.0184311	0.0569545	0.178833	0.0227048	0.03095	0.0516112	0.0159183	0.0566666	0.0164098	0.0733632	0.0264707	0.012056	0.0190352	0.138141	0.861859	0.1381409	0.4664789
11196	-35.98482	-52.95464	16.96982	0.166487	0.159881	0.0311362	0.0605925	0.0070561	0.0343988	0.00538116	0.013372	0.0159495	0.083682	0.0419019	0.0835582	0.136409	0.140475	0.0626824	0.0947014	0.100053	0.0848124	0.0339249	0.101423	0.0608062	0.0723419	0.0614602	1.91862	0.44883	0.3225907	1.677409	0.518165	0.72568	0.904805	1.10521	1.37802	1.92989	0.4753903	5.199807	2.564825	0.100749	0.0967519	0.018842	0.0366675	0.00426999	0.0208164	0.0032564	0.00809204	0.00965181	0.0506401	0.0253568	0.0505651	0.0825478	0.0850084	0.0379322	0.0573084	0.0605471	0.0513241	0.0205296	0.0613761	0.0367968	0.0437776	0.0371925	0.346772	0.653228	0.3467716	1.652487
11232	-38.436	-59.44865	21.01265	0.102016	0.125892	0.0277783	0.130009	0.0189996	0.03862	0.000160342	0.00813405	0.0416748	0.10524	0.0218185	0.0194949	0.0530773	0.0423924	0.0897026	0.116438	0.154966	0.108927	0.0686738	0.0759423	0.252417	0.0802887	0.115492	0.765118	1.14093	1.37494	0.6250602	0.338018	0.5892	0.847864	1.17943	1.69722	2.95842	0.7842802	0.4546092	0.4023661	0.0567337	0.0700119	0.0154482	0.0723011	0.0105662	0.0214776	8.91706e-05	0.00452356	0.0231764	0.0585268	0.0121338	0.0108416	0.0295176	0.0235755	0.0498859	0.0647544	0.0861804	0.0605773	0.0381913	0.0422335	0.140375	0.0446506	0.0642281	0.624364	0.375636	0.6243637	1.798155
11268	-36.49138	-52.99161	16.50022	0.150264	0.0560136	0.0616953	0.0550761	0.050692	0.0362844	0.026208	0.0278292	0.0609767	0.224571	0.0650759	0.312987	0.153533	0.379342	0.00807228	0.064555	0.0584615	0.0246488	0.116839	0.0231754	0.118128	0.160344	0.116736	1.27841	0.832957	0.4692392	1.530761	0.0999498	0.32523	0.704389	1.41967	3.07474	10.005	1.66529	3.262219	0.9208682	0.063901	0.0238203	0.0262365	0.0234216	0.0215572	0.0154303	0.0111452	0.0118346	0.0259309	0.0955007	0.0276741	0.133101	0.0652914	0.161319	0.00343281	0.0274526	0.0248613	0.0104821	0.049687	0.00985556	0.0502349	0.0681875	0.0496432	0.713658	0.286342	0.7136582	2.351508
11304	-39.01236	-58.14035	19.12799	0.0220337	0.00439627	0.0049465	0.0745001	0.0791527	0.0103387	0.135996	0.131766	0.0271975	0.0761411	0.157811	0.107242	0.0988596	0.0332847	0.0554899	0.0385359	0.0449581	0.0977494	0.0654702	0.175395	0.080105	0.0887764	0.061862	0.341845	1.39489	0.4232575	1.576743	0.175702	0.428228	0.76752	1.3029	2.3352	5.69147	1.257394	3.725256	0.1470416	0.013178	0.00262934	0.00295842	0.0445573	0.0473399	0.00618339	0.0813369	0.0788068	0.0162664	0.0455388	0.0943841	0.06414	0.0591263	0.019907	0.0331876	0.0230477	0.0268887	0.0584623	0.0391567	0.104901	0.0479095	0.0530957	0.0369986	0.596745	0.403255	0.5967447	1.672007
11340	-36.17718	-57.65556	21.47838	0.0348455	0.046439	0.0515323	0.0731413	0.13581	0.0021621	0.0109236	0.0959341	0.0821377	0.0402702	0.00396785	0.0601816	0.258878	0.0108231	0.0800652	0.0923197	0.0275945	0.0241422	0.109948	0.0816335	0.0270504	0.0404773	0.0435188	0.618659	1.2288	1.107107	0.8928932	0.480067	0.699149	0.894352	1.11813	1.43031	2.08304	0.53061	0.8065105	0.3020787	0.024303	0.0323888	0.0359411	0.0510123	0.0947206	0.00150796	0.00761865	0.0669091	0.0572869	0.0280864	0.00276737	0.0419736	0.180554	0.00754859	0.0558414	0.0643883	0.0192458	0.016838	0.0766833	0.0569352	0.0188663	0.0282308	0.0303521	0.42164	0.57836	0.42164	1.433796
11376	-32.49262	-53.14698	20.65435	0.0185324	0.0217992	0.044286	0.0160467	0.090913	0.0296735	0.0257337	0.00666419	0.012885	0.0901897	0.111081	0.0751897	0.0767036	0.0211963	0.00554092	0.0951937	0.0723759	0.0299107	0.0440433	0.0309679	0.0562234	0.0101129	0.00318983	0.484602	1.30924	0.910283	1.089717	0.0974106	0.321174	0.701637	1.42524	3.11357	10.2658	1.683897	1.197119	0.2220844	0.0187489	0.0220538	0.0448033	0.0162341	0.0919751	0.0300202	0.0260343	0.00674204	0.0130355	0.0912433	0.112379	0.0760681	0.0775997	0.0214439	0.00560565	0.0963058	0.0732214	0.0302601	0.0445578	0.0313297	0.0568802	0.010231	0.00322709	0.546821	0.453179	0.5468208	0.9884527
11412	-29.95562	-51.8162	21.86057	0.267975	0.0127824	0.010903	0.113396	0.220103	0.00152092	0.0191133	0.0148709	0.0507889	0.060528	0.0978918	0.421885	0.0242787	0.105979	0.0812068	0.150543	0.079515	0.0106717	0.0608956	0.0264581	0.257847	0.00780332	0.0617391	0.231965	1.46082	1.362219	0.6377807	0.729985	0.857705	0.953241	1.04905	1.1659	1.36989	0.2275726	0.4681924	0.09527465	0.124138	0.00592133	0.00505072	0.05253	0.101961	0.000704555	0.0088541	0.00688883	0.0235276	0.0280391	0.0453476	0.195435	0.0112469	0.0490942	0.0376184	0.069738	0.0368347	0.00494356	0.0282094	0.0122565	0.119446	0.00361483	0.0286002	0.611503	0.388497	0.6115032	2.158698
11448	-36.48535	-57.70932	21.22397	0.104468	0.0200013	0.0299022	0.0760731	0.371856	0.00036911	0.0406965	0.013064	0.0460712	0.0230198	0.109187	0.225113	0.0150043	0.233315	0.00693576	0.058905	0.0316932	0.0161078	0.100114	0.00556154	0.00448767	0.0101159	0.0278362	0.0389591	1.57662	1.238263	0.7617371	0.0799127	0.29161	0.680814	1.46883	3.42923	12.5137	1.827065	0.6151659	0.01482626	0.0665447	0.0127405	0.0190472	0.0484574	0.236867	0.000235117	0.025923	0.00832153	0.0293466	0.0146632	0.0695504	0.143393	0.00955752	0.148618	0.00441797	0.0375216	0.020188	0.0102604	0.0637711	0.00354261	0.00285857	0.00644369	0.0177312	0.614426	0.385574	0.6144256	1.569899
